id,city,state,state_2,zip,created_at,updated_at,lat,long,tz_offset,dst
21678,Nebo,Illinois,IL,62355,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.440654,-90.77809,-06:00,t
21679,New Canton,Illinois,IL,62356,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.599949,-91.09115,-06:00,t
21681,Niota,Illinois,IL,62358,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.587769,-91.26301,-06:00,t
21682,Paloma,Illinois,IL,62359,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.028595,-91.21286,-06:00,t
21684,Pearl,Illinois,IL,62361,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.469982,-90.63108,-06:00,t
21685,Perry,Illinois,IL,62362,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.781349,-90.74617,-06:00,t
21686,Pittsfield,Illinois,IL,62363,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.606349,-90.78642,-06:00,t
21688,Pleasant Hill,Illinois,IL,62366,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.450931,-90.87779,-06:00,t
21689,Colmar,Illinois,IL,62367,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.304799,-90.88699,-06:00,t
21692,Tennessee,Illinois,IL,62374,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.403553,-90.88340,-06:00,t
21693,Timewell,Illinois,IL,62375,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.983573,-90.88420,-06:00,t
21695,Versailles,Illinois,IL,62378,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.884796,-90.62890,-06:00,t
21696,Warsaw,Illinois,IL,62379,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.314446,-91.40638,-06:00,t
21697,West Point,Illinois,IL,62380,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.233504,-91.19727,-06:00,t
21699,Allendale,Illinois,IL,62410,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.528202,-87.72913,-06:00,t
21700,Altamont,Illinois,IL,62411,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.062913,-88.73912,-06:00,t
21701,Annapolis,Illinois,IL,62413,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.138761,-87.83769,-06:00,t
21703,Bridgeport,Illinois,IL,62417,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.720425,-87.76815,-06:00,t
21704,Brownstown,Illinois,IL,62418,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.018987,-88.96134,-06:00,t
21706,Casey,Illinois,IL,62420,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.299447,-87.99863,-06:00,t
21707,Claremont,Illinois,IL,62421,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.755492,-87.95334,-06:00,t
21710,Dieterich,Illinois,IL,62424,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.010770,-88.42800,-06:00,t
21711,Dundas,Illinois,IL,62425,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.830182,-88.09218,-06:00,t
21712,Laclede,Illinois,IL,62426,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.913064,-88.66404,-06:00,t
21714,Hazel Dell,Illinois,IL,62428,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.252870,-88.13528,-06:00,t
14204,Holland,Ohio,OH,43528,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,41.626651,-83.73047,-05:00,t
21718,Ingraham,Illinois,IL,62434,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.835884,-88.33505,-06:00,t
21720,Lakewood,Illinois,IL,62438,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.317235,-88.87876,-06:00,t
21721,Lawrenceville,Illinois,IL,62439,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.738226,-87.65984,-06:00,t
21722,Lerna,Illinois,IL,62440,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.393267,-88.28118,-06:00,t
21724,Martinsville,Illinois,IL,62442,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.324630,-87.86922,-06:00,t
21725,Mason,Illinois,IL,62443,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.952320,-88.62883,-06:00,t
21726,Mode,Illinois,IL,62444,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.272317,-88.75932,-06:00,t
21729,Neoga,Illinois,IL,62447,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.322050,-88.45037,-06:00,t
21731,Oblong,Illinois,IL,62449,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.006483,-87.90005,-06:00,t
21732,Olney,Illinois,IL,62450,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.724560,-88.08658,-06:00,t
21733,Palestine,Illinois,IL,62451,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.006924,-87.61170,-06:00,t
21735,Robinson,Illinois,IL,62454,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.004728,-87.74950,-06:00,t
21736,Saint Elmo,Illinois,IL,62458,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.042992,-88.87463,-06:00,t
21738,Saint Francisvil,Illinois,IL,62460,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.596277,-87.65542,-06:00,t
21739,Shumway,Illinois,IL,62461,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.194021,-88.66560,-06:00,t
21740,Sigel,Illinois,IL,62462,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.223922,-88.47715,-06:00,t
21742,Strasburg,Illinois,IL,62465,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.354837,-88.63491,-06:00,t
21743,Sumner,Illinois,IL,62466,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.732726,-87.85152,-06:00,t
21744,Teutopolis,Illinois,IL,62467,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.125573,-88.45609,-06:00,t
21746,Trilla,Illinois,IL,62469,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.352390,-88.33275,-06:00,t
21747,Vandalia,Illinois,IL,62471,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.961799,-89.10978,-06:00,t
21750,West Liberty,Illinois,IL,62475,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.868463,-88.05466,-06:00,t
21751,West Salem,Illinois,IL,62476,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.527107,-88.00583,-06:00,t
21753,West York,Illinois,IL,62478,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.175832,-87.72312,-06:00,t
21754,Wheeler,Illinois,IL,62479,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.038732,-88.31569,-06:00,t
21755,Willow Hill,Illinois,IL,62480,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.994595,-88.00464,-06:00,t
21757,Newburg,Illinois,IL,62501,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.984292,-88.81584,-06:00,t
21758,Assumption,Illinois,IL,62510,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.530502,-89.03829,-06:00,t
21759,Atwater,Illinois,IL,62511,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.346468,-89.73278,-06:00,t
21761,Blue Mound,Illinois,IL,62513,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.716269,-89.13269,-06:00,t
21762,Boody,Illinois,IL,62514,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.759905,-89.05465,-06:00,t
21764,Bulpitt,Illinois,IL,62517,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.591537,-89.42755,-06:00,t
21765,Chestnut,Illinois,IL,62518,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.052320,-89.18832,-06:00,t
21768,Decatur,Illinois,IL,62521,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.828586,-88.92907,-06:00,t
21769,Decatur,Illinois,IL,62522,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.840482,-89.00569,-06:00,t
21770,Decatur,Illinois,IL,62523,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.844086,-88.95327,-06:00,t
21772,Cimic,Illinois,IL,62530,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.568077,-89.65467,-06:00,t
21773,Edinburg,Illinois,IL,62531,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.663630,-89.39224,-06:00,t
21775,Thomasville,Illinois,IL,62533,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.442669,-89.64068,-06:00,t
21776,Brunswick,Illinois,IL,62534,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.529092,-88.78210,-06:00,t
21777,Forsyth,Illinois,IL,62535,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.925806,-88.95928,-06:00,t
21779,Harristown,Illinois,IL,62537,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.867151,-89.11324,-06:00,t
21780,Harvel,Illinois,IL,62538,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.359529,-89.52648,-06:00,t
21782,Kincaid,Illinois,IL,62540,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.587550,-89.41265,-06:00,t
21783,Lake Fork,Illinois,IL,62541,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.969864,-89.35051,-06:00,t
21786,Bolivia,Illinois,IL,62545,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.773860,-89.39012,-06:00,t
21787,Morrisonville,Illinois,IL,62546,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.430427,-89.44719,-06:00,t
21788,Mount Auburn,Illinois,IL,62547,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.771541,-89.24331,-06:00,t
21790,Hervey City,Illinois,IL,62549,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.777116,-88.87171,-06:00,t
21791,Radford,Illinois,IL,62550,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.617542,-89.00559,-06:00,t
21792,Niantic,Illinois,IL,62551,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.838505,-89.15191,-06:00,t
21794,Oconee,Illinois,IL,62553,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.279357,-89.10462,-06:00,t
21795,Oreana,Illinois,IL,62554,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.937060,-88.86332,-06:00,t
21797,Clarksdale,Illinois,IL,62556,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.465887,-89.39095,-06:00,t
21798,Dunkel,Illinois,IL,62557,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.392800,-89.08194,-06:00,t
21799,Sicily,Illinois,IL,62558,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.580159,-89.54402,-06:00,t
21801,Spaulding,Illinois,IL,62561,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.859730,-89.52972,-06:00,t
21804,Stonington,Illinois,IL,62567,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.638951,-89.18982,-06:00,t
21805,Hewittsville,Illinois,IL,62568,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.548928,-89.29692,-06:00,t
21806,Tovey,Illinois,IL,62570,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.588585,-89.44945,-06:00,t
21808,Waggoner,Illinois,IL,62572,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.370091,-89.67132,-06:00,t
21809,Heman,Illinois,IL,62573,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.940934,-89.06707,-06:00,t
21810,Orleans,Illinois,IL,62601,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.754308,-90.02786,-06:00,t
21812,Arenzville,Illinois,IL,62611,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.883346,-90.39332,-06:00,t
21813,Newmansville,Illinois,IL,62612,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.891861,-90.03125,-06:00,t
21815,Auburn,Illinois,IL,62615,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.588902,-89.75177,-06:00,t
21816,Lynchburg,Illinois,IL,62617,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.167991,-90.16313,-06:00,t
21817,Beardstown,Illinois,IL,62618,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.005505,-90.42314,-06:00,t
21822,Panther Creek,Illinois,IL,62627,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.051603,-90.14057,-06:00,t
21823,Chapin,Illinois,IL,62628,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.770936,-90.39307,-06:00,t
21825,Hagaman,Illinois,IL,62630,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.260146,-90.06937,-06:00,t
21828,Broadwell,Illinois,IL,62634,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.024890,-89.46592,-06:00,t
21829,Emden,Illinois,IL,62635,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.291512,-89.47436,-06:00,t
21830,Clements,Illinois,IL,62638,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.609647,-90.08116,-06:00,t
21832,Mcvey,Illinois,IL,62640,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.436584,-89.80280,-06:00,t
21833,Hubly,Illinois,IL,62642,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.087711,-89.72066,-06:00,t
21835,Eckard,Illinois,IL,62644,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.296415,-90.05163,-06:00,t
21836,Hettick,Illinois,IL,62649,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.348487,-90.08365,-06:00,t
21837,Arcadia,Illinois,IL,62650,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.730234,-90.22941,-06:00,t
21839,Lincoln,Illinois,IL,62656,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.149927,-89.36746,-06:00,t
21840,Loami,Illinois,IL,62661,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.669508,-89.84805,-06:00,t
21842,Luther,Illinois,IL,62664,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.200537,-89.70427,-06:00,t
21843,Naples,Illinois,IL,62665,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.818631,-90.55791,-06:00,t
21846,Nortonville,Illinois,IL,62668,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.576392,-90.24769,-06:00,t
21847,Bates,Illinois,IL,62670,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.735761,-89.88669,-06:00,t
21848,New Holland,Illinois,IL,62671,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.186852,-89.56053,-06:00,t
21850,Oakford,Illinois,IL,62673,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.095009,-89.96998,-06:00,t
21851,Barr,Illinois,IL,62674,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.429687,-90.01499,-06:00,t
21853,Farmingdale,Illinois,IL,62677,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.847253,-89.88059,-06:00,t
21854,Layton,Illinois,IL,62681,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.134957,-90.55222,-06:00,t
21855,Allen,Illinois,IL,62682,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.299160,-89.60101,-06:00,t
21857,Royal Lakes,Illinois,IL,62685,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.146650,-90.00059,-06:00,t
21859,Tallula,Illinois,IL,62688,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.944264,-89.93366,-06:00,t
21861,Virden,Illinois,IL,62690,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.503383,-89.76667,-06:00,t
21862,Little Indian,Illinois,IL,62691,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.952909,-90.21218,-06:00,t
21865,Glasgow,Illinois,IL,62694,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.628929,-90.46107,-06:00,t
21866,Woodson,Illinois,IL,62695,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.627307,-90.22101,-06:00,t
21868,Grandview,Illinois,IL,62702,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.819000,-89.64379,-06:00,t
21869,Southern View,Illinois,IL,62703,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.771500,-89.63612,-06:00,t
21870,Jerome,Illinois,IL,62704,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.777800,-89.67982,-06:00,t
21872,Centralia,Illinois,IL,62801,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.523736,-89.12570,-06:00,t
21873,Hoyleton,Illinois,IL,62803,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.460331,-89.30296,-06:00,t
21875,Alma,Illinois,IL,62807,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.735571,-88.91864,-06:00,t
21876,Ashley,Illinois,IL,62808,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.319427,-89.19145,-06:00,t
21877,Barnhill,Illinois,IL,62809,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.268959,-88.34267,-06:00,t
21879,Bellmont,Illinois,IL,62811,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.384799,-87.90949,-06:00,t
21880,Benton,Illinois,IL,62812,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.000245,-88.92407,-06:00,t
21881,Bluford,Illinois,IL,62814,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.362934,-88.72896,-06:00,t
21883,Bonnie,Illinois,IL,62816,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.192726,-88.93138,-06:00,t
21886,Buckner,Illinois,IL,62819,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.980455,-89.01261,-06:00,t
21887,Burnt Prairie,Illinois,IL,62820,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.247883,-88.22944,-06:00,t
21888,Carmi,Illinois,IL,62821,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.087838,-88.15583,-06:00,t
21890,Cisne,Illinois,IL,62823,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.516840,-88.43531,-06:00,t
21891,Clay City,Illinois,IL,62824,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.689663,-88.35141,-06:00,t
21892,Coello,Illinois,IL,62825,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.996241,-89.06852,-06:00,t
21894,Dahlgren,Illinois,IL,62828,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.190536,-88.62439,-06:00,t
21895,Dale,Illinois,IL,62829,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.999757,-88.50469,-06:00,t
21897,Du Bois,Illinois,IL,62831,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.226690,-89.20884,-06:00,t
21898,Du Quoin,Illinois,IL,62832,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.011729,-89.24688,-06:00,t
21899,Ellery,Illinois,IL,62833,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.361654,-88.16484,-06:00,t
21901,Ewing,Illinois,IL,62836,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.096551,-88.82763,-06:00,t
21903,Farina,Illinois,IL,62838,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.857185,-88.75910,-06:00,t
21905,Geff,Illinois,IL,62842,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.460323,-88.37124,-06:00,t
21906,Golden Gate,Illinois,IL,62843,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.365545,-88.19454,-06:00,t
21908,Ina,Illinois,IL,62846,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.149474,-88.89634,-06:00,t
21909,Irvington,Illinois,IL,62848,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.436236,-89.16184,-06:00,t
21910,Iuka,Illinois,IL,62849,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.594744,-88.77464,-06:00,t
21912,Keenes,Illinois,IL,62851,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.423947,-88.66920,-06:00,t
21913,Keensburg,Illinois,IL,62852,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.351613,-87.86464,-06:00,t
21914,Kell,Illinois,IL,62853,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.516025,-88.91954,-06:00,t
21916,Loogootee,Illinois,IL,62857,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.911662,-88.87747,-06:00,t
21917,Bible Grove,Illinois,IL,62858,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.806292,-88.48012,-06:00,t
21919,Macedonia,Illinois,IL,62860,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.041978,-88.73257,-06:00,t
21921,Mill Shoals,Illinois,IL,62862,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.219997,-88.31210,-06:00,t
21923,Mount Vernon,Illinois,IL,62864,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.322558,-88.90842,-06:00,t
2778,Great Neck,New York,NY,11020,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.771082,-73.71819,-05:00,t
21929,Omaha,Illinois,IL,62871,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.877628,-88.29114,-06:00,t
21930,Opdyke,Illinois,IL,62872,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.281485,-88.79090,-06:00,t
21931,Orient,Illinois,IL,62874,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.921795,-88.97892,-06:00,t
21933,Radom,Illinois,IL,62876,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.282464,-89.19356,-06:00,t
21934,Richview,Illinois,IL,62877,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.388876,-89.19244,-06:00,t
21935,Rinard,Illinois,IL,62878,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.578119,-88.49714,-06:00,t
21937,Saint Peter,Illinois,IL,62880,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.875494,-88.89365,-06:00,t
21938,Salem,Illinois,IL,62881,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.623789,-88.95361,-06:00,t
21940,Scheller,Illinois,IL,62883,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.164136,-89.11908,-06:00,t
21941,Sesser,Illinois,IL,62884,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.085829,-89.04697,-06:00,t
21942,Shobonier,Illinois,IL,62885,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.859515,-89.05400,-06:00,t
21944,Springerton,Illinois,IL,62887,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.185822,-88.36923,-06:00,t
21945,Tamaroa,Illinois,IL,62888,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.127516,-89.22926,-06:00,t
21948,Valier,Illinois,IL,62891,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.014920,-89.04226,-06:00,t
21949,Vernon,Illinois,IL,62892,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.804938,-89.08366,-06:00,t
21951,Waltonville,Illinois,IL,62894,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.212746,-89.03866,-06:00,t
21952,Wayne City,Illinois,IL,62895,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.342390,-88.58448,-06:00,t
21953,West Frankfort,Illinois,IL,62896,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.894496,-88.93037,-06:00,t
21955,Woodlawn,Illinois,IL,62898,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.335675,-89.04867,-06:00,t
21956,Xenia,Illinois,IL,62899,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.661358,-88.64744,-06:00,t
21957,Carbondale,Illinois,IL,62901,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.707763,-89.19246,-06:00,t
21959,Anna,Illinois,IL,62906,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.457806,-89.21408,-06:00,t
21960,Ava,Illinois,IL,62907,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.871546,-89.50721,-06:00,t
21961,Belknap,Illinois,IL,62908,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.308412,-88.88076,-06:00,t
21963,Buncombe,Illinois,IL,62912,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.477639,-89.02992,-06:00,t
21965,Cambria,Illinois,IL,62915,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.782057,-89.12184,-06:00,t
21967,Carrier Mills,Illinois,IL,62917,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.692923,-88.65284,-06:00,t
21968,Carterville,Illinois,IL,62918,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.766029,-89.08355,-06:00,t
21970,Cobden,Illinois,IL,62920,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.540571,-89.25489,-06:00,t
21971,Colp,Illinois,IL,62921,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.804876,-89.08118,-06:00,t
21972,Creal Springs,Illinois,IL,62922,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.613705,-88.83922,-06:00,t
21974,De Soto,Illinois,IL,62924,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.825260,-89.20301,-06:00,t
21975,Dongola,Illinois,IL,62926,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.363981,-89.15783,-06:00,t
21976,Dowell,Illinois,IL,62927,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.940448,-89.24091,-06:00,t
21978,Eldorado,Illinois,IL,62930,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.822259,-88.44456,-06:00,t
21979,Elizabethtown,Illinois,IL,62931,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.511139,-88.28284,-06:00,t
21981,Energy,Illinois,IL,62933,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.774517,-89.02583,-06:00,t
21983,Galatia,Illinois,IL,62935,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.836537,-88.62298,-06:00,t
21985,Goreville,Illinois,IL,62939,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.558235,-88.96661,-06:00,t
